trainer_ID,pokemon_name
6069,Mightyena
6069,Stantler
6069,Zangoose
6069,Sharpedo
6069,Sunflora
6070,Shuckle
6070,Blissey
6070,Weezing
6071,Absol
6071,Smeargle
6071,Donphan
6071,Ampharos
6071,Tentacruel
6072,Glalie
6072,Ampharos
6072,Breloom
6072,Donphan
6072,Dugtrio
6073,Camerupt
6073,Weezing
6073,Muk
6073,Rapidash
6073,Magcargo
6074,Cacturne
6074,Ninetales
6074,Torkoal
6074,Mantine
6074,Tropius
6075,Clamperl
6075,Octillery
6075,Lanturn
6075,Relicanth
6076,Stantler
6076,Exploud
6076,Scyther
6076,Chansey
6077,Electrode
6077,Misdreavus
6077,Claydol
6077,Kangaskhan
6077,Banette
6078,Sneasel
6078,Yanma
6078,Misdreavus
6078,Duskull
6079,Beedrill
6079,Furret
6079,Togetic
6079,Pidgeotto
6080,Natu
6080,Nincada
6080,Wailmer
6081,Spinarak
6081,Beautifly
6081,Dustox
6081,Vulpix
6082,Corphish
6082,Electrike
6082,Grimer
6083,Beldum
6083,Murkrow
6083,Slakoth
6083,Rhyhorn
6084,Swinub
6084,Shuppet
6084,Spinarak
6085,Jigglypuff
6085,Chimecho
6085,Dunsparce
6086,Sudowoodo
6086,Clamperl
6087,Grumpig
6087,Skarmory
6087,Metang
6087,Hariyama
6087,Hitmonlee
6088,Grimer
6088,Tentacool
6088,Koffing
6088,Gulpin
6089,Grimer
6089,Tentacool
6089,Koffing
6089,Zubat
6090,Grimer
6090,Tentacool
6090,Koffing
6090,Zubat
6091,Muk
6091,Tentacruel
6091,Weezing
6091,Golbat
6092,Slugma
6092,Houndour
6093,Slugma
6093,Numel
6094,Slugma
6094,Numel
6095,Magcargo
6095,Camerupt
6096,Carvanha
6096,Barboach
6097,Qwilfish
6097,Rhyhorn
6097,Chinchou
6097,Koffing
6098,Huntail
6098,Cacnea
6098,Teddiursa
6098,Koffing
6099,Huntail
6099,Cacturne
6099,Weezing
6099,Ursaring
6099,Arbok
6100,Shedinja
6100,Wobbuffet
6100,Vibrava
6100,Magneton
6101,Ralts
6101,Voltorb
6101,Bagon
6101,Numel
6102,Ninetales
6102,Jumpluff
6102,Azumarill
6102,Tangela
6102,Butterfree
6103,Kecleon
6103,Surskit
6103,Makuhita
6104,Chinchou
6104,Electrike
6104,Mareep
6105,Chinchou
6105,Electrike
6105,Magnemite
6106,Chinchou
6106,Electrike
6106,Magnemite
6107,Lanturn
6107,Manectric
6107,Magneton
6111,Kadabra
6112,Kadabra
6112,Ambipom
6113,Alakazam
6113,Ambipom
6114,Alakazam
6114,Ambipom
6120,Lombre
6120,Nuzleaf
6121,Lombre
6121,Nuzleaf
6122,Lombre
6122,Nuzleaf
6123,Lombre
6123,Nuzleaf
6124,Ludicolo
6124,Shiftry
6125,Seviper
6126,Zangoose
6127,Zangoose
6127,Seviper
6128,Lombre
6128,Nuzleaf
6129,Lombre
6129,Nuzleaf
6130,Lombre
6130,Nuzleaf
6131,Lombre
6131,Nuzleaf
6132,Ludicolo
6132,Shiftry
6133,Zangoose
6133,Seviper
6134,Ponyta
6134,Ponyta
6134,Ponyta
6135,Geodude
6135,Geodude
6135,Geodude
6136,Roselia
6136,Roselia
6136,Roselia
6137,Sudowoodo
6137,Sudowoodo
6137,Sudowoodo
6138,Clefairy
6138,Clefairy
6138,Clefairy
6140,Hippopotas
6140,Hippopotas
6140,Hippopotas
6141,Hippopotas
6141,Hippopotas
6141,Hippopotas
6142,Buizel
6142,Buizel
6142,Buizel
6143,Gastly
6143,Gastly
6143,Gastly
6144,Skorupi
6144,Carnivine
6144,Tangela
6144,Tropius
6144,Croagunk
6144,Yanma
6145,Umbreon
6145,Espeon
6146,Jolteon
6146,Flareon
6146,Vaporeon
6147,Munchlax
6148,Feebas
6149,Heracross
6150,Togetic
6151,Togekiss
6152,Porygon
6153,Gible
6154,Lombre
6154,Nuzleaf
6155,Lombre
6155,Nuzleaf
6156,Ludicolo
6156,Shiftry
6157,Ludicolo
6157,Shiftry
6158,Ludicolo
6158,Shiftry
6159,Seviper
6160,Zangoose
6161,Ledian
6161,Pinsir
6162,Munchlax
6162,Bagon
6163,Gabite
6166,Pachirisu
6166,Luxio
6166,Luvdisc
6166,Jigglypuff
6166,Kirlia
6166,Bonsly
6167,Corsola
6167,Marill
6167,Aipom
6167,Poliwhirl
6168,Delcatty
6168,Beautifly
6168,Weepinbell
6168,Skiploom
6168,Sunflora
6168,Roselia
6169,Machoke
6169,Onix
6169,Metang
6169,Elekid
6169,Rotom
6169,Carnivine
6170,Dugtrio
6170,Poliwrath
6170,Raichu
6170,Rotom
6170,Lunatone
6170,Elekid
6171,Charmeleon
6171,Quilava
6171,Monferno
6171,Grotle
6171,Sandslash
6171,Prinplup
6172,Flareon
6172,Altaria
6172,Houndoom
6172,Torkoal
6172,Flygon
6172,Camerupt
6173,Riolu
6173,Grovyle
6173,Vigoroth
6173,Luxio
6173,Gabite
6173,Combusken
6174,Pachirisu
6174,Luxio
6174,Luvdisc
6174,Jigglypuff
6174,Kirlia
6174,Bonsly
6175,Corsola
6175,Marill
6175,Aipom
6175,Ledian
6175,Poliwhirl
6176,Delcatty
6176,Beautifly
6176,Weepinbell
6176,Skiploom
6176,Sunflora
6176,Roselia
6177,Machoke
6177,Onix
6177,Metang
6177,Elekid
6177,Rotom
6177,Carnivine
6178,Charmeleon
6178,Quilava
6178,Monferno
6178,Grotle
6178,Sandslash
6178,Prinplup
6179,Riolu
6179,Grovyle
6179,Vigoroth
6179,Luxio
6179,Gabite
6179,Combusken
6184,Kadabra
6184,Bronzor
6184,Toxicroak
6185,Kadabra
6185,Bronzor
6185,Toxicroak
6186,Zubat
6186,Purugly
6187,Golbat
6187,Bronzor
6187,Purugly
6188,Bronzor
6188,Golbat
6188,Purugly
6189,Zubat
6189,Skuntank
6190,Bronzor
6190,Golbat
6190,Skuntank
6191,Golbat
6191,Bronzor
6191,Toxicroak
6192,Golbat
6192,Bronzor
6192,Toxicroak
6193,Zubat
6193,Purugly
6194,Golbat
6194,Bronzor
6194,Purugly
6195,Bronzor
6195,Golbat
6195,Purugly
6196,Bronzong
6196,Golbat
6196,Purugly
6197,Zubat
6197,Skuntank
6198,Bronzor
6198,Golbat
6198,Skuntank
6199,Bronzong
6199,Golbat
6199,Skuntank
6219,Psyduck
6220,Golduck
6222,Parasect
6223,Delibird
6223,Sealeo
6223,Poochyena
6223,Snover
6223,Castform
6223,Rhyhorn
6225,Gyarados
6225,Rhydon
6226,Nidoking
6226,Nidoqueen
6227,Piloswine
6227,Crobat
6228,Blissey
6228,Arcanine
6229,Tauros
6229,Miltank
6230,Tauros
6230,Miltank
6231,Nidoking
6231,Nidoqueen
6232,Ledian
6233,Shelgon
6233,Magcargo
6234,Whirlipede
6234,Graveler
6235,Lairon
6235,Sudowoodo
6236,Marill
6236,Loudred
6237,Sandslash
6237,Skarmory
6238,Torkoal
6238,Doublade
6239,Bidoof
6239,Bidoof
6239,Bidoof
6239,Bidoof
6239,Bidoof
6240,Ponyta
6243,Primeape
6243,Hitmontop
6243,Machoke
6244,Primeape
6244,Hitmontop
6244,Machamp
6245,Hitmonlee
6245,Hitmonchan
6246,Flareon
6247,Nidoqueen
6248,Mankey
6248,Primeape
6249,Mankey
6249,Primeape
6250,Primeape
6250,Primeape
6251,Hitmonlee
6251,Hitmonchan
6252,Hitmonlee
6252,Hitmonchan
6253,Hitmonlee
6253,Hitmonchan
6254,Alakazam
6254,Houndoom
6255,Machoke
6255,Primeape
6256,Machoke
6256,Primeape
6257,Machamp
6257,Primeape
6258,Golem
6258,Machamp
6259,Hitmonchan
6259,Hitmonlee
6260,Hitmonchan
6260,Hitmonlee
6261,Hitmonchan
6261,Hitmonlee
6262,Hitmonchan
6262,Hitmonlee
6263,Hitmonchan
6263,Hitmonlee
6264,Machop
6264,Gastly
6265,Misdreavus
6265,Exploud
6265,Umbreon
6265,Wobbuffet
6266,Houndour
6266,Corsola
6266,Linoone
6267,Gloom
6267,Sunflora
6267,Vileplume
6268,Tangela
6268,Dunsparce
6269,Cacnea
6269,Numel
6269,Houndour
6269,Lairon
6270,Smeargle
6271,Smeargle
6272,Staravia
6273,Ponyta
6274,Starly
6274,Staravia
6275,Staravia
6275,Staravia
6276,Staravia
6276,Staravia
6277,Staraptor
6277,Staraptor
6278,Pikachu
6279,Pikachu
6280,Pikachu
6281,Raichu
6282,Shinx
6283,Starly
6283,Ponyta
6284,Shinx
6284,Shinx
6285,Zubat
6286,Pikachu
6287,Ponyta
6288,Starly
6288,Staravia
6289,Staravia
6289,Staraptor
6290,Staraptor
6290,Staraptor
6291,Dodrio
6291,Staraptor
6292,Pikachu
6293,Pikachu
6294,Raichu
6295,Plusle
6295,Minun
6295,Raichu
6296,Staravia
6297,Starly
6297,Starly
6297,Starly
6298,Ponyta
6298,Shinx
6299,Shinx
6300,Whirlipede
6300,Whirlipede
6301,Ducklett
6301,Liepard
6302,Unfezant
6303,Tranquill
6304,Zebstrika
6305,Whirlipede
6306,Darumaka
6306,Darumaka
6308,Darumaka
6309,Panpour
6310,Pansage
6311,Pansear
6312,Scraggy
6314,Darumaka
6315,Darumaka
6320,Sableye
6321,Mightyena
6322,Cacnea
6322,Mightyena
6323,Sharpedo
6324,Sharpedo
6325,Sharpedo
6325,Sneasel
6326,Sharpedo
6326,Weavile
6327,Diglett
6327,Dugtrio
6328,Drilbur
6329,Diglett
6329,Dugtrio
6330,Gyarados
6330,Raichu
6331,Staraptor
6331,Whiscash
6332,Gyarados
6332,Medicham
6333,Gyarados
6333,Raichu
6334,Staraptor
6334,Ambipom
6335,Lumineon
6335,Rapidash
6336,Magmar
6336,Electabuzz
6337,Dugtrio
6337,Electabuzz
6338,Porygon2
6338,Azumarill
6339,Bagon
6340,Altaria
6340,Altaria
6341,Altaria
6341,Altaria
6342,Altaria
6342,Altaria
6343,Bagon
6343,Altaria
6343,Altaria
6344,Altaria
6344,Altaria
6344,Shelgon
6345,Bagon
6346,Altaria
6346,Altaria
6347,Altaria
6347,Altaria
6348,Altaria
6348,Altaria
6349,Bagon
6349,Altaria
6349,Altaria
6350,Altaria
6350,Altaria
6350,Shelgon
6351,Gible
6351,Gible
6351,Gyarados
6352,Gyarados
6353,Vibrava
6353,Dragonair
6353,Seadra
6354,Dratini
6354,Dragonair
6355,Dragonair
6355,Dragonair
6356,Swablu
6356,Altaria
6357,Altaria
6357,Altaria
6358,Gabite
6358,Gyarados
6359,Gyarados
6360,Bagon
6360,Shelgon
6361,Gabite
6362,Gible
6363,Gabite
6364,Gabite
6365,Seadra
6365,Gyarados
6366,Gible
6366,Swablu
6366,Gabite
6367,Gible
6367,Gabite
6367,Dragonair
6368,Dragonite
6369,Gabite
6369,Altaria
6370,Altaria
6370,Garchomp
6371,Altaria
6371,Seadra
6372,Altaria
6372,Kingdra
6373,Dratini
6373,Gabite
6374,Trapinch
6374,Vibrava
6375,Bagon
6375,Shelgon
6375,Vibrava
6376,Altaria
6376,Gabite
6377,Gible
6378,Gabite
6379,Shelgon
6379,Gabite
6379,Dragonair
6380,Dratini
6380,Altaria
6381,Shelgon
6381,Kingdra
6382,Altaria
6383,Kingdra
6384,Flygon
6385,Noivern
6385,Druddigon
6385,Flygon
6386,Krokorok
6387,Krookodile
6388,Sandile
6389,Krokorok
6390,Sandile
6391,Sandile
6392,Sandile
6393,Krokorok
6394,Krokorok
6395,Krokorok
6396,Dragalge
6396,Altaria
6396,Noivern
6397,Azumarill
6397,Nidoqueen
6397,Exploud
6398,Audino
6398,Audino
6398,Audino
6399,Pyroar
6399,Talonflame
6399,Chandelure
6400,Audino
6400,Audino
6400,Audino
6401,Golem
6401,Aggron
6401,Poliwrath
6402,Bellossom
6402,Goodra
6402,Florges
6403,Audino
6403,Audino
6403,Audino
6404,Audino
6404,Audino
6404,Audino
6405,Staraptor
6405,Nidoking
6405,Haxorus
6406,Roserade
6406,Magnezone
6406,Alakazam
6407,Clawitzer
6407,Barbaracle
6407,Starmie
6408,Scolipede
6408,Raichu
6408,Jumpluff
6409,Scizor
6409,Probopass
6410,Dedenne
6410,Staravia
6411,Weepinbell
6411,Gurdurr
6412,Machoke
6412,Fraxure
6413,Zangoose
6413,Pupitar
6414,Carnivine
6414,Rhydon
6415,Haunter
6415,Vanillish
6416,Dragonair
6416,Krokorok
6417,Magnemite
6417,Magnemite
6417,Magneton
6418,Magnemite
6419,Voltorb
6419,Magnemite
6420,Magnemite
6420,Magnemite
6420,Magneton
6421,Magneton
6421,Magneton
6421,Magneton
6422,Magnemite
6423,Granbull
6424,Nidoqueen
6425,Voltorb
6425,Magnemite
6425,Porygon
6425,Mankey
6425,Kingler
6425,Raichu
6426,Electrode
6426,Muk
6426,Porygon
6426,Charmeleon
6426,Lapras
6426,Raichu
6427,Zubat
6427,Koffing
6427,Raticate
6428,Koffing
6428,Koffing
6428,Koffing
6428,Koffing
6428,Weezing
6428,Koffing
6429,Arbok
6429,Gloom
6429,Murkrow
6430,Arbok
6430,Vileplume
6430,Murkrow
6431,Golbat
6432,Houndour
6432,Koffing
6432,Houndoom
6433,Muk
6433,Arbok
6433,Vileplume
6434,Golbat
6434,Weezing
6434,Houndoom
6435,Zubat
6435,Koffing
6436,Golbat
6436,Weezing
6437,Zubat
6437,Koffing
6437,Raticate
6438,Koffing
6438,Koffing
6438,Koffing
6438,Koffing
6438,Weezing
6438,Koffing
6439,Arbok
6439,Gloom
6439,Murkrow
6440,Arbok
6440,Vileplume
6440,Murkrow
6441,Houndour
6441,Koffing
6441,Houndoom
6442,Sneasel
6442,Muk
6442,Lickitung
6442,Vileplume
6442,Raticate
6442,Arbok
6443,Vileplume
6443,Arbok
6443,Magcargo
6443,Kabutops
6443,Victreebel
6443,Golbat
6444,Houndoom
6444,Golbat
6444,Persian
6444,Misdreavus
6444,Victreebel
6444,Wobbuffet
6445,Houndoom
6445,Octillery
6445,Wobbuffet
6445,Hypno
6445,Parasect
6445,Tyranitar
6450,Meditite
6450,Makuhita
6451,Meditite
6451,Makuhita
6452,Medicham
6452,Hariyama
6453,Medicham
6453,Hariyama
6454,Medicham
6454,Hariyama
6455,Hariyama
6456,Hariyama
6457,Hariyama
6458,Hariyama
6459,Hariyama
6460,Manectric
6460,Machamp
6461,Chinchou
6461,Hariyama
6462,Makuhita
6462,Machoke
6463,Roselia
6463,Medicham
6464,Whiscash
6464,Meditite
6465,Swellow
6465,Breloom
6466,Meditite
6466,Makuhita
6467,Meditite
6467,Makuhita
6468,Medicham
6468,Hariyama
6469,Medicham
6469,Hariyama
6470,Medicham
6470,Hariyama
6471,Hariyama
6472,Hariyama
6473,Hariyama
6474,Hariyama
6475,Hariyama
6476,Hitmontop
6476,Throh
6477,Meditite
6477,Hariyama
6478,Meditite
6478,Hariyama
6479,Medicham
6479,Hariyama
6480,Riolu
6480,Medicham
6480,Hariyama
6481,Medicham
6481,Hariyama
6481,Lucario
6482,Sawk
6483,Hariyama
6484,Hariyama
6485,Hariyama
6486,Gurdurr
6486,Hariyama
6487,Hawlucha
6487,Hariyama
6487,Conkeldurr
6488,Klefki
6488,Mawile
6489,Azumarill
6489,Florges
6490,Floette
6490,Slurpuff
6491,Azumarill
6491,Aromatisse
6492,Dedenne
6492,Aromatisse
6493,Klefki
6493,Azumarill
6494,Spoink
6494,Mawile
6495,Kirlia
6496,Jigglypuff
6497,Jigglypuff
6498,Wigglytuff
6499,Wigglytuff
6499,Clefairy
6500,Wigglytuff
6500,Clefable
6501,Skitty
6501,Jigglypuff
6502,Lucario
6502,Togekiss
6502,Lucario
6503,Gligar
6503,Drifloon
6506,Koffing
6506,Koffing
6507,Koffing
6507,Slugma
6508,Charmeleon
6509,Koffing
6509,Flareon
6509,Koffing
6510,Koffing
6510,Growlithe
6510,Koffing
6511,Magmar
6511,Weezing
6511,Magmar
6512,Vulpix
6513,Magmar
6513,Magmar
6514,Koffing
6514,Koffing
6515,Koffing
6515,Slugma
6516,Koffing
6516,Flareon
6516,Koffing
6517,Magmar
6517,Weezing
6517,Magmar
6518,Vulpix
6519,Magmar
6519,Magmar
6520,Koffing
6520,Koffing
6521,Koffing
6521,Magcargo
6522,Koffing
6522,Flareon
6522,Koffing
6523,Koffing
6523,Koffing
6523,Growlithe
6524,Magmar
6524,Camerupt
6524,Weezing
6525,Vulpix
6526,Charmeleon
6527,Magmar
6527,Magmar
6528,Magmar
6528,Magmar
6529,Magmar
6529,Magmar
6530,Magby
6530,Magmar
6530,Magmortar
6531,Rapidash
6531,Magmar
6531,Cubone
6531,Ninetales
6531,Furret
6531,Vileplume
6532,Magmar
6532,Magcargo
6532,Lickitung
6532,Ninetales
6532,Hitmontop
6532,Bellossom
6533,Magmar
6533,Marowak
6533,Dodrio
6533,Houndoom
6533,Exeggutor
6533,Arcanine
6534,Charizard
6534,Typhlosion
6534,Slowking
6534,Blissey
6534,Nidoqueen
6534,Exeggutor
6535,Poliwhirl
6536,Goldeen
6536,Tentacool
6536,Goldeen
6537,Tentacool
6537,Staryu
6537,Shellder
6538,Goldeen
6538,Poliwag
6538,Goldeen
6539,Tentacool
6539,Goldeen
6540,Goldeen
6541,Poliwag
6541,Shellder
6541,Goldeen
6541,Horsea
6542,Magikarp
6542,Magikarp
6543,Magikarp
6543,Magikarp
6543,Magikarp
6543,Magikarp
6543,Magikarp
6543,Magikarp
6544,Seaking
6544,Goldeen
6544,Seaking
6544,Seaking
6545,Shellder
6545,Cloyster
6546,Seaking
6546,Goldeen
6547,Gyarados
6548,Tentacruel
6549,Gyarados
6549,Gyarados
6549,Gyarados
6550,Qwilfish
6551,Qwilfish
6552,Goldeen
6552,Goldeen
6552,Qwilfish
6553,Seaking
6553,Seaking
6553,Qwilfish
6554,Remoraid
6554,Remoraid
6555,Poliwag
6555,Poliwag
6556,Shellder
6556,Octillery
6556,Cloyster
6556,Remoraid
6557,Magikarp
6557,Magikarp
6557,Magikarp
6557,Magikarp
6558,Seaking
6558,Poliwhirl
6558,Seaking
6559,Remoraid
6559,Remoraid
6560,Magikarp
6560,Gyarados
6560,Magikarp
6560,Gyarados
6561,Goldeen
6562,Goldeen
6563,Qwilfish
6563,Goldeen
6564,Qwilfish
6564,Goldeen
6565,Qwilfish
6565,Seaking
6566,Magikarp
6566,Magikarp
6566,Magikarp
6566,Magikarp
6567,Qwilfish
6567,Qwilfish
6567,Seaking
6568,Magikarp
6568,Magikarp
6568,Qwilfish
6568,Tentacruel
6569,Goldeen
6569,Goldeen
6569,Seaking
6570,Goldeen
6570,Goldeen
6570,Seaking
6571,Seaking
6571,Seaking
6571,Remoraid
6572,Gyarados
6573,Tentacruel
6574,Gyarados
6574,Gyarados
6574,Gyarados
6575,Remoraid
6575,Remoraid
6576,Poliwag
6576,Poliwag
6577,Shellder
6577,Octillery
6577,Cloyster
6577,Remoraid
6578,Magikarp
6578,Magikarp
6578,Magikarp
6578,Magikarp
6579,Seaking
6579,Poliwhirl
6579,Seaking
6580,Remoraid
6580,Remoraid
6581,Magikarp
6581,Gyarados
6581,Magikarp
6581,Gyarados
6582,Goldeen
6583,Goldeen
6584,Qwilfish
6584,Goldeen
6585,Qwilfish
6585,Goldeen
6586,Qwilfish
6586,Seaking
6587,Magikarp
6587,Magikarp
6587,Magikarp
6587,Magikarp
6588,Qwilfish
6588,Qwilfish
6588,Seaking
6589,Magikarp
6589,Magikarp
6589,Qwilfish
6589,Tentacruel
6590,Qwilfish
6591,Qwilfish
6592,Goldeen
6592,Goldeen
6592,Qwilfish
6593,Seaking
6593,Seaking
6593,Qwilfish
6594,Goldeen
6594,Goldeen
6594,Seaking
6595,Goldeen
6595,Goldeen
6595,Seaking
6596,Seaking
6596,Seaking
6596,Remoraid
6597,Magikarp
6597,Tentacool
6597,Magikarp
6598,Carvanha
6598,Carvanha
6599,Tentacool
6599,Tentacool
6599,Wailmer
6599,Tentacool
6600,Goldeen
6600,Goldeen
6600,Goldeen
6600,Barboach
6601,Tentacool
6601,Wailmer
6601,Tentacool
6601,Tentacool
6602,Magikarp
6602,Tentacool
6602,Magikarp
6603,Tentacool
6603,Gyarados
6603,Gyarados
6604,Gyarados
6604,Tentacool
6604,Carvanha
6604,Gyarados
6605,Gyarados
6605,Tentacruel
6605,Carvanha
6605,Gyarados
6606,Gyarados
6606,Tentacruel
6606,Sharpedo
6606,Gyarados
6607,Magikarp
6607,Tentacool
6607,Feebas
6607,Carvanha
6608,Tentacool
6608,Tentacruel
6608,Carvanha
6609,Magikarp
6609,Magikarp
6609,Magikarp
6610,Wailmer
6610,Tentacool
6610,Wailmer
6610,Sharpedo
6611,Tentacool
6612,Barboach
6613,Magikarp
6613,Magikarp
6613,Gyarados
6613,Magikarp
6614,Magikarp
6614,Gyarados
6614,Gyarados
6614,Gyarados
6614,Gyarados
6614,Gyarados
6615,Carvanha
6616,Tentacool
6616,Tentacool
6616,Wailmer
6616,Tentacruel
6617,Magikarp
6617,Tentacool
6617,Magikarp
6618,Tentacool
6618,Carvanha
6619,Wailmer
6619,Tentacruel
6620,Magikarp
6620,Tentacool
6620,Feebas
6620,Carvanha
6621,Magikarp
6621,Goldeen
6621,Barboach
6622,Tentacool
6622,Wailmer
6622,Tentacool
6622,Wailmer
6623,Magikarp
6624,Magikarp
6624,Tentacool
6624,Magikarp
6625,Tentacool
6625,Gyarados
6625,Gyarados
6626,Gyarados
6626,Carvanha
6626,Tentacool
6626,Gyarados
6627,Gyarados
6627,Carvanha
6627,Tentacruel
6627,Gyarados
6628,Gyarados
6628,Sharpedo
6628,Gyarados
6628,Tentacruel
6629,Carvanha
6629,Tentacruel
6630,Magikarp
6630,Magikarp
6630,Magikarp
6631,Wailmer
6631,Tentacool
6631,Sharpedo
6632,Barboach
6633,Tentacool
6634,Barboach
6635,Magikarp
6635,Magikarp
6635,Gyarados
6636,Magikarp
6636,Gyarados
6636,Gyarados
6636,Gyarados
6636,Gyarados
6636,Gyarados
6637,Tentacool
6638,Tentacool
6638,Tentacool
6638,Wailmer
6639,Magikarp
6639,Magikarp
6640,Tentacool
6640,Staryu
6640,Shellder
6641,Tentacool
6641,Goldeen
6642,Shellder
6642,Cloyster
6643,Goldeen
6643,Goldeen
6643,Tentacool
6644,Poliwag
6644,Shellder
6644,Goldeen
6644,Horsea
6645,Poliwhirl
6645,Cloyster
6645,Seaking
6645,Seadra
6646,Goldeen
6647,Seaking
6648,Goldeen
6648,Poliwag
6648,Goldeen
6649,Seaking
6649,Goldeen
6650,Seaking
6650,Goldeen
6650,Seaking
6650,Seaking
6651,Goldeen
6651,Goldeen
6651,Seaking
6651,Seaking
6651,Seaking
6652,Qwilfish
6652,Qwilfish
6653,Magikarp
6653,Magikarp
6653,Magikarp
6653,Magikarp
6653,Magikarp
6653,Magikarp
6654,Magikarp
6654,Magikarp
6654,Magikarp
6654,Magikarp
6654,Magikarp
6654,Magikarp
6655,Magikarp
6655,Gyarados
6656,Gyarados
6656,Gyarados
6657,Magikarp
6657,Magikarp
6657,Magikarp
6657,Magikarp
6657,Magikarp
6657,Magikarp
6658,Magikarp
6658,Finneon
6658,Feebas
6659,Goldeen
6659,Barboach
6660,Barboach
6660,Gyarados
6661,Gyarados
6661,Gyarados
6661,Remoraid
6662,Magikarp
6662,Finneon
6662,Gyarados
6663,Goldeen
6663,Barboach
6663,Gyarados
6664,Magikarp
6664,Gyarados
6664,Remoraid
6664,Finneon
6665,Goldeen
6666,Seaking
6667,Seaking
6668,Gyarados
6669,Magikarp
6669,Remoraid
6669,Gyarados
6670,Magikarp
6670,Gyarados
6670,Magikarp
6670,Magikarp
6670,Magikarp
6671,Gyarados
6671,Gyarados
6672,Gyarados
6672,Gyarados
6673,Barboach
6673,Barboach
6673,Barboach
6673,Shellos
6674,Barboach
6675,Magikarp
6675,Goldeen
6675,Magikarp
6676,Magikarp
6676,Gyarados
6677,Gyarados
6677,Gyarados
6678,Magikarp
6678,Magikarp
6678,Magikarp
6678,Magikarp
6678,Magikarp
6678,Magikarp
6679,Magikarp
6679,Finneon
6679,Feebas
6680,Barboach
6680,Gyarados
6681,Gyarados
6681,Gyarados
6681,Remoraid
6682,Finneon
6682,Finneon
6682,Finneon
6683,Goldeen
6683,Gyarados
6683,Seaking
6684,Magikarp
6684,Gyarados
6684,Remoraid
6684,Finneon
6685,Goldeen
6686,Seaking
6687,Seaking
6688,Goldeen
6688,Goldeen
6689,Gyarados
6690,Remoraid
6690,Remoraid
6690,Gyarados
6691,Remoraid
6691,Gyarados
6691,Remoraid
6691,Remoraid
6691,Remoraid
6692,Gyarados
6692,Gyarados
6693,Gyarados
6693,Gyarados
6693,Octillery
6694,Barboach
6694,Barboach
6694,Barboach
6694,Gyarados
6695,Whiscash
6696,Magikarp
6696,Goldeen
6696,Magikarp
6697,Gyarados
6698,Shellder
6699,Gyarados
6699,Gyarados
6699,Gyarados
6700,Remoraid
6700,Remoraid
6701,Lanturn
6701,Mantine
6702,Poliwag
6702,Poliwag
6703,Shellder
6703,Octillery
6703,Cloyster
6703,Remoraid
6704,Magikarp
6704,Magikarp
6704,Magikarp
6704,Magikarp
6705,Goldeen
6705,Goldeen
6705,Qwilfish
6706,Seaking
6706,Seaking
6706,Qwilfish
6707,Seaking
6707,Seaking
6707,Qwilfish
6707,Krabby
6708,Seaking
6708,Seaking
6708,Qwilfish
6708,Kingler
6709,Magikarp
6709,Magikarp
6709,Magikarp
6710,Magikarp
6710,Magikarp
6710,Magikarp
6710,Magikarp
6711,Magikarp
6711,Magikarp
6711,Magikarp
6711,Magikarp
6711,Magikarp
6712,Magikarp
6712,Magikarp
6712,Magikarp
6712,Magikarp
6712,Magikarp
6712,Magikarp
6713,Seadra
6714,Remoraid
6714,Octillery
6715,Magikarp
6715,Magikarp
6715,Gyarados
6716,Corsola
6716,Corsola
6716,Corsola
6716,Corsola
6717,Goldeen
6718,Seaking
6719,Qwilfish
6719,Seaking
6720,Qwilfish
6720,Seaking
6721,Magikarp
6721,Magikarp
6721,Magikarp
6721,Magikarp
6722,Qwilfish
6722,Qwilfish
6722,Seaking
6723,Quagsire
6723,Qwilfish
6723,Tentacruel
6724,Qwilfish
6725,Qwilfish
6726,Goldeen
6726,Goldeen
6726,Qwilfish
6727,Seaking
6727,Seaking
6727,Qwilfish
6728,Goldeen
6728,Goldeen
6728,Seaking
6729,Goldeen
6729,Goldeen
6729,Seaking
6730,Goldeen
6730,Seaking
6730,Seaking
6731,Seaking
6731,Seaking
6731,Seaking
6732,Basculin
6732,Basculin
6732,Basculin
6732,Basculin
6733,Basculin
6733,Basculin
6734,Basculin
6734,Stunfisk
6735,Finneon
6735,Gorebyss
6735,Huntail
6735,Lumineon
6736,Basculin
6736,Basculin
6737,Tentacool
6737,Tentacruel
6737,Qwilfish
6738,Basculin
6738,Basculin
6739,Magikarp
6739,Magikarp
6739,Magikarp
6739,Magikarp
6739,Magikarp
6739,Magikarp
6740,Feebas
6740,Remoraid
6740,Magikarp
6741,Frillish
6741,Frillish
6742,Barboach
6742,Corphish
6742,Carvanha
6742,Whiscash
6743,Krabby
6743,Octillery
6744,Psyduck
6744,Basculin
6745,Poliwhirl
6745,Whiscash
6745,Politoed
6746,Slowpoke
6746,Goldeen
6746,Seaking
6747,Krabby
6747,Qwilfish
6747,Kingler
6748,Basculin
6748,Staryu
6749,Basculin
6750,Finneon
6750,Gorebyss
6750,Huntail
6750,Lumineon
6751,Corphish
6751,Poliwag
6751,Stunfisk
6752,Basculin
6753,Alomomola
6754,Frillish
6754,Frillish
6754,Frillish
6755,Vaporeon
6756,Feebas
6756,Finneon
6756,Lumineon
6757,Magikarp
6757,Magikarp
6757,Magikarp
6757,Magikarp
6757,Magikarp
6757,Magikarp
6758,Barboach
6758,Whiscash
6758,Stunfisk
6759,Staryu
6759,Buizel
